# REAPER native action catalog (id\tname)
# Generated from REAPER 7.74 via SWS CF_EnumerateActions; native = ReverseNamedCommandLookup() empty.
# Native command IDs are stable across REAPER versions/platforms. Regenerate: see tools/README.md
3218	Project tabs: Move project tab to position N-6
3219	Project tabs: Move project tab to position N-7
3220	Project tabs: Move project tab to position N-8
3221	Project tabs: Move project tab to position N-9
3242	Project tabs: Move project tab left by one
3243	Project tabs: Move project tab right by one
24000	Spectrogram: Adjust brightness (MIDI CC/mousewheel/OSC only)
24001	Spectrogram: Adjust contrast (MIDI CC/mousewheel/OSC only)
24002	Spectrogram: Adjust color curve (MIDI CC/mousewheel/OSC only)
24003	Spectrogram: Adjust frequency log-scaling (MIDI CC/mousewheel/OSC only)
24800	Main action section: Clear any override
24801	Main action section: Set override to default
24802	Main action section: Toggle override to recording
24803	Main action section: Toggle override to alt-1
24804	Main action section: Toggle override to alt-2
24805	Main action section: Toggle override to alt-3
24806	Main action section: Toggle override to alt-4
24807	Main action section: Toggle override to alt-5
24808	Main action section: Toggle override to alt-6
24809	Main action section: Toggle override to alt-7
24810	Main action section: Toggle override to alt-8
24811	Main action section: Toggle override to alt-9
24812	Main action section: Toggle override to alt-10
24813	Main action section: Toggle override to alt-11
24814	Main action section: Toggle override to alt-12
24815	Main action section: Toggle override to alt-13
24816	Main action section: Toggle override to alt-14
24817	Main action section: Toggle override to alt-15
24818	Main action section: Toggle override to alt-16
24851	Main action section: Momentarily set override to default
24852	Main action section: Momentarily set override to recording
24853	Main action section: Momentarily set override to alt-1
24854	Main action section: Momentarily set override to alt-2
24855	Main action section: Momentarily set override to alt-3
24856	Main action section: Momentarily set override to alt-4
24857	Main action section: Momentarily set override to alt-5
24858	Main action section: Momentarily set override to alt-6
24859	Main action section: Momentarily set override to alt-7
24860	Main action section: Momentarily set override to alt-8
24861	Main action section: Momentarily set override to alt-9
24862	Main action section: Momentarily set override to alt-10
24863	Main action section: Momentarily set override to alt-11
24864	Main action section: Momentarily set override to alt-12
24865	Main action section: Momentarily set override to alt-13
24866	Main action section: Momentarily set override to alt-14
24867	Main action section: Momentarily set override to alt-15
24868	Main action section: Momentarily set override to alt-16
30000	Track: Set stereo width (or right channel pan) for selected tracks (MIDI CC/OSC only)
30001	Track: Set stereo width (or right channel pan) for master track (MIDI CC/OSC only)
30002	Track: Set stereo width (or right channel pan) for track 01 (MIDI CC/OSC only)
30003	Track: Set stereo width (or right channel pan) for track 02 (MIDI CC/OSC only)
30004	Track: Set stereo width (or right channel pan) for track 03 (MIDI CC/OSC only)
30005	Track: Set stereo width (or right channel pan) for track 04 (MIDI CC/OSC only)
30006	Track: Set stereo width (or right channel pan) for track 05 (MIDI CC/OSC only)
30007	Track: Set stereo width (or right channel pan) for track 06 (MIDI CC/OSC only)
30008	Track: Set stereo width (or right channel pan) for track 07 (MIDI CC/OSC only)
30009	Track: Set stereo width (or right channel pan) for track 08 (MIDI CC/OSC only)
30010	Track: Set stereo width (or right channel pan) for track 09 (MIDI CC/OSC only)
30011	Track: Set stereo width (or right channel pan) for track 10 (MIDI CC/OSC only)
30012	Track: Set stereo width (or right channel pan) for track 11 (MIDI CC/OSC only)
30013	Track: Set stereo width (or right channel pan) for track 12 (MIDI CC/OSC only)
30014	Track: Set stereo width (or right channel pan) for track 13 (MIDI CC/OSC only)
30015	Track: Set stereo width (or right channel pan) for track 14 (MIDI CC/OSC only)
30016	Track: Set stereo width (or right channel pan) for track 15 (MIDI CC/OSC only)
30017	Track: Set stereo width (or right channel pan) for track 16 (MIDI CC/OSC only)
30018	Track: Set stereo width (or right channel pan) for track 17 (MIDI CC/OSC only)
30019	Track: Set stereo width (or right channel pan) for track 18 (MIDI CC/OSC only)
30020	Track: Set stereo width (or right channel pan) for track 19 (MIDI CC/OSC only)
30021	Track: Set stereo width (or right channel pan) for track 20 (MIDI CC/OSC only)
30022	Track: Set stereo width (or right channel pan) for track 21 (MIDI CC/OSC only)
30023	Track: Set stereo width (or right channel pan) for track 22 (MIDI CC/OSC only)
30024	Track: Set stereo width (or right channel pan) for track 23 (MIDI CC/OSC only)
30025	Track: Set stereo width (or right channel pan) for track 24 (MIDI CC/OSC only)
30026	Track: Set stereo width (or right channel pan) for track 25 (MIDI CC/OSC only)
30027	Track: Set stereo width (or right channel pan) for track 26 (MIDI CC/OSC only)
30028	Track: Set stereo width (or right channel pan) for track 27 (MIDI CC/OSC only)
30029	Track: Set stereo width (or right channel pan) for track 28 (MIDI CC/OSC only)
30030	Track: Set stereo width (or right channel pan) for track 29 (MIDI CC/OSC only)
30031	Track: Set stereo width (or right channel pan) for track 30 (MIDI CC/OSC only)
30032	Track: Set stereo width (or right channel pan) for track 31 (MIDI CC/OSC only)
30033	Track: Set stereo width (or right channel pan) for track 32 (MIDI CC/OSC only)
30034	Track: Set stereo width (or right channel pan) for track 33 (MIDI CC/OSC only)
30035	Track: Set stereo width (or right channel pan) for track 34 (MIDI CC/OSC only)
30036	Track: Set stereo width (or right channel pan) for track 35 (MIDI CC/OSC only)
30037	Track: Set stereo width (or right channel pan) for track 36 (MIDI CC/OSC only)
30038	Track: Set stereo width (or right channel pan) for track 37 (MIDI CC/OSC only)
30039	Track: Set stereo width (or right channel pan) for track 38 (MIDI CC/OSC only)
30040	Track: Set stereo width (or right channel pan) for track 39 (MIDI CC/OSC only)
30041	Track: Set stereo width (or right channel pan) for track 40 (MIDI CC/OSC only)
30042	Track: Set stereo width (or right channel pan) for track 41 (MIDI CC/OSC only)
30043	Track: Set stereo width (or right channel pan) for track 42 (MIDI CC/OSC only)
30044	Track: Set stereo width (or right channel pan) for track 43 (MIDI CC/OSC only)
30045	Track: Set stereo width (or right channel pan) for track 44 (MIDI CC/OSC only)
30046	Track: Set stereo width (or right channel pan) for track 45 (MIDI CC/OSC only)
30047	Track: Set stereo width (or right channel pan) for track 46 (MIDI CC/OSC only)
30048	Track: Set stereo width (or right channel pan) for track 47 (MIDI CC/OSC only)
30049	Track: Set stereo width (or right channel pan) for track 48 (MIDI CC/OSC only)
30050	Track: Set stereo width (or right channel pan) for track 49 (MIDI CC/OSC only)
30051	Track: Set stereo width (or right channel pan) for track 50 (MIDI CC/OSC only)
30052	Track: Set stereo width (or right channel pan) for track 51 (MIDI CC/OSC only)
30053	Track: Set stereo width (or right channel pan) for track 52 (MIDI CC/OSC only)
30054	Track: Set stereo width (or right channel pan) for track 53 (MIDI CC/OSC only)
30055	Track: Set stereo width (or right channel pan) for track 54 (MIDI CC/OSC only)
30056	Track: Set stereo width (or right channel pan) for track 55 (MIDI CC/OSC only)
30057	Track: Set stereo width (or right channel pan) for track 56 (MIDI CC/OSC only)
30058	Track: Set stereo width (or right channel pan) for track 57 (MIDI CC/OSC only)
30059	Track: Set stereo width (or right channel pan) for track 58 (MIDI CC/OSC only)
30060	Track: Set stereo width (or right channel pan) for track 59 (MIDI CC/OSC only)
30061	Track: Set stereo width (or right channel pan) for track 60 (MIDI CC/OSC only)
30062	Track: Set stereo width (or right channel pan) for track 61 (MIDI CC/OSC only)
30063	Track: Set stereo width (or right channel pan) for track 62 (MIDI CC/OSC only)
30064	Track: Set stereo width (or right channel pan) for track 63 (MIDI CC/OSC only)
30065	Track: Set stereo width (or right channel pan) for track 64 (MIDI CC/OSC only)
30066	Track: Set stereo width (or right channel pan) for track 65 (MIDI CC/OSC only)
30067	Track: Set stereo width (or right channel pan) for track 66 (MIDI CC/OSC only)
30068	Track: Set stereo width (or right channel pan) for track 67 (MIDI CC/OSC only)
30069	Track: Set stereo width (or right channel pan) for track 68 (MIDI CC/OSC only)
30070	Track: Set stereo width (or right channel pan) for track 69 (MIDI CC/OSC only)
30071	Track: Set stereo width (or right channel pan) for track 70 (MIDI CC/OSC only)
30072	Track: Set stereo width (or right channel pan) for track 71 (MIDI CC/OSC only)
30073	Track: Set stereo width (or right channel pan) for track 72 (MIDI CC/OSC only)
30074	Track: Set stereo width (or right channel pan) for track 73 (MIDI CC/OSC only)
30075	Track: Set stereo width (or right channel pan) for track 74 (MIDI CC/OSC only)
30076	Track: Set stereo width (or right channel pan) for track 75 (MIDI CC/OSC only)
30077	Track: Set stereo width (or right channel pan) for track 76 (MIDI CC/OSC only)
30078	Track: Set stereo width (or right channel pan) for track 77 (MIDI CC/OSC only)
30079	Track: Set stereo width (or right channel pan) for track 78 (MIDI CC/OSC only)
30080	Track: Set stereo width (or right channel pan) for track 79 (MIDI CC/OSC only)
30081	Track: Set stereo width (or right channel pan) for track 80 (MIDI CC/OSC only)
30082	Track: Set stereo width (or right channel pan) for track 81 (MIDI CC/OSC only)
30083	Track: Set stereo width (or right channel pan) for track 82 (MIDI CC/OSC only)
30084	Track: Set stereo width (or right channel pan) for track 83 (MIDI CC/OSC only)
30085	Track: Set stereo width (or right channel pan) for track 84 (MIDI CC/OSC only)
30086	Track: Set stereo width (or right channel pan) for track 85 (MIDI CC/OSC only)
30087	Track: Set stereo width (or right channel pan) for track 86 (MIDI CC/OSC only)
30088	Track: Set stereo width (or right channel pan) for track 87 (MIDI CC/OSC only)
30089	Track: Set stereo width (or right channel pan) for track 88 (MIDI CC/OSC only)
30090	Track: Set stereo width (or right channel pan) for track 89 (MIDI CC/OSC only)
30091	Track: Set stereo width (or right channel pan) for track 90 (MIDI CC/OSC only)
30092	Track: Set stereo width (or right channel pan) for track 91 (MIDI CC/OSC only)
30093	Track: Set stereo width (or right channel pan) for track 92 (MIDI CC/OSC only)
30094	Track: Set stereo width (or right channel pan) for track 93 (MIDI CC/OSC only)
30095	Track: Set stereo width (or right channel pan) for track 94 (MIDI CC/OSC only)
30096	Track: Set stereo width (or right channel pan) for track 95 (MIDI CC/OSC only)
30097	Track: Set stereo width (or right channel pan) for track 96 (MIDI CC/OSC only)
30098	Track: Set stereo width (or right channel pan) for track 97 (MIDI CC/OSC only)
30099	Track: Set stereo width (or right channel pan) for track 98 (MIDI CC/OSC only)
30100	Track: Set stereo width (or right channel pan) for track 99 (MIDI CC/OSC only)
30101	Track: Set stereo width (or right channel pan) for last touched track (MIDI CC/OSC only)
40000	Track: Pin tracks to top of arrange view
40001	Track: Insert new track
40002	Set project tempo from time selection (detect tempo, align items and loop points to measure start)
40003	Transport: Start/stop recording at next measure
40004	File: Quit REAPER
40005	Track: Remove tracks
40006	Item: Remove items
40007	Help: About REAPER
40008	Track: Pin tracks to top of arrange view, unpin all other tracks (except master)
40009	Item properties: Show media item/take properties
40011	Item properties: Show media item source properties
40012	Item: Split items at edit or play cursor (select right)
40013	Insert click source
40014	Item: Copy loop of selected area of audio items
40015	File: Render project to disk...
40016	Options: Preferences...
40017	File: Save live output to disk (bounce)...
40018	Insert/import media files...
40019	Envelopes: View envelopes for last touched track/item
40020	Time selection: Remove (unselect) time selection and loop points
40021	File: Project settings...
40022	File: Save project as...
40023	File: New project
40024	Show record path in explorer
40025	File: Open project
40026	File: Save project
40027	Show REAPER resource path in explorer
40028	Show secondary record path in explorer
40029	Edit: Undo
40030	Edit: Redo
40031	View: Zoom time selection
40032	Item grouping: Group items
40033	Item grouping: Remove items from group
40034	Item grouping: Select all items in groups
40035	Select all items/tracks/envelope points (depending on focus)
40036	View: Toggle auto-view-scroll during playback
40037	Time selection: Shift left (by time selection length)
40038	Time selection: Shift right (by time selection length)
40039	Time selection: Nudge left
40040	Time selection: Nudge right
40041	Options: Auto-crossfade media items when editing
40042	Transport: Go to start of project
40043	Transport: Go to end of project
40044	Transport: Play/stop
40045	Transport: Start/stop recording at next beat
40046	Transport: Start/stop recording at edit cursor
40047	Peaks: Build any missing peaks
40048	Peaks: Rebuild all peaks
40049	Time selection: Crop project to time selection
40050	Track: Toggle track pre-FX volume envelope active
40051	Track: Toggle track pre-FX pan envelope active
40052	Track: Toggle track volume envelope active
40053	Track: Toggle track pan envelope active
40056	Transport: Start/stop recording at next project marker
40057	Edit: Copy items/tracks/envelope points (depending on focus) ignoring time selection
40058	Item: Paste items/tracks (old-style handling of hidden tracks)
40059	Edit: Cut items/tracks/envelope points (depending on focus) ignoring time selection
40060	Item: Copy selected area of items
40061	Item: Split items at time selection or razor edit
40062	Track: Duplicate tracks
40063	File: Spawn new instance of REAPER
40064	Envelope: Insert new point at current position to all visible track envelopes (do not remove nearby points)
40065	Envelope: Clear or remove envelope
40067	Transport: Start/stop recording after 2 beats
40068	Track lanes: Move items up one lane
40069	View: Jump (go) to time window
40070	Options: Move envelope points with media items
40071	Options: Show snap/grid settings
40072	Edit: Show undo history window
40073	Transport: Play/pause
40075	View: Toggle master track visible
40076	Record: Set record mode to time selection auto-punch
40078	View: Toggle mixer visible
40080	Mixer: Toggle show folder tracks in mixer
40081	Mixer: Toggle folder tracks grouping to left
40082	Mixer: Toggle show normal top level tracks in mixer
40083	Mixer: Toggle docking in docker
40084	Transport: Rewind a little bit
40085	Transport: Fast forward a little bit
40086	Automation: Set all tracks automation mode to read
40087	Automation: Set all tracks automation mode to touch
40088	Automation: Set all tracks automation mode to trim/read
40089	Envelope: Delete all points in time selection
40090	Automation: Set all tracks automation mode to write
40091	Track properties: Show fixed lane buttons
40092	Track properties: Hide fixed lane buttons
40097	Peaks: Remove all peak cache files
40098	File: Clean current project directory...
40099	Audio device configuration...
40100	Item: Set all media offline
40101	Item: Set all media online
40102	Time selection: Move cursor left, creating time selection
40103	Time selection: Move cursor right, creating time selection
40104	View: Move cursor left one pixel
40105	View: Move cursor right one pixel
40106	Envelope: Insert new point at current position (do not remove nearby points)
40107	Track lanes: Move items down one lane
40108	Item properties: Normalize items (each item separately) to +0dB peak
40109	Item: Open items in primary external editor
40110	View: Toggle track zoom to minimum height
40111	View: Zoom in vertical
40112	View: Zoom out vertical
40113	View: Toggle track zoom to maximum height (limit to 100% of arrange view)
40114	Options: Loop recording always adds takes
40115	Track: Nudge track volume up
40116	Track: Nudge track volume down
40117	Item edit: Move items/envelope points up one track/a bit
40118	Item edit: Move items/envelope points down one track/a bit
40119	Item edit: Move items/envelope points right
40120	Item edit: Move items/envelope points left
40121	Item edit: Move items left, preserving timing of contents
40122	Item edit: Move items right, preserving timing of contents
40123	Item edit: Move contents of items left
40124	Item edit: Move contents of items right
40125	Take: Switch items to next take
40126	Take: Switch items to previous take
40129	Take: Delete active take from items
40130	Take: Delete active take from items (prompt to confirm)
40131	Take: Crop to active take in items
40132	Item: Open item copies in primary external editor
40138	View: Scroll view up
40139	View: Scroll view down
40140	View: Scroll view left
40141	View: Scroll view right
40142	Insert empty item
40145	Options: Toggle grid lines
40146	Fixed lane comp area: Split comp area at mouse position ignoring snap
40150	View: Go to play cursor/position
40151	View: Go to edit cursor
40152	Envelope: Add/edit envelope point value exactly at cursor
40153	Item: Open in built-in MIDI editor (set default behavior in preferences)
40155	Peaks: Increase peaks display zoom for project
40156	Peaks: Decrease peaks display zoom for project
40157	Markers: Insert marker at current position
40160	Markers: Go to marker 10
40161	Markers: Go to marker 01
40162	Markers: Go to marker 02
40163	Markers: Go to marker 03
40164	Markers: Go to marker 04
40165	Markers: Go to marker 05
40166	Markers: Go to marker 06
40167	Markers: Go to marker 07
40168	Markers: Go to marker 08
40169	Markers: Go to marker 09
40171	Markers: Insert and/or edit marker at current position
40172	Markers: Go to previous marker/project start
40173	Markers: Go to next marker/project end
40174	Markers: Insert region from time selection
40175	Item properties: Toggle mute
40176	Item properties: Set take channel mode to normal
40177	Item properties: Set take channel mode to reverse stereo
40178	Item properties: Set take channel mode to mono (downmix)
40179	Item properties: Set take channel mode to mono (left)
40180	Item properties: Set take channel mode to mono (right)
40181	Item properties: Toggle polarity/phase for active take
40182	Item: Select all items
40183	Item properties: Toggle items/tracks mute (depending on focus)
40184	Remove items/tracks/envelope points (depending on focus) - no prompting
40185	File: Consolidate tracks...
40186	Item: Split items at edit or play cursor (ignore grouping, select right)
40187	Envelope: Set default point shape to linear
40188	Envelope: Set default point shape to square
40189	Envelope: Set shape of selected points to linear
40190	Envelope: Set shape of selected points to square
40195	Project bay: Add comment for items
40196	Item: Split items at play cursor (select right)
40197	Mixer: Toggle tracks with receives in mixer
40198	Mixer: Toggle tracks with receives grouping to left
40199	Mixer: Toggle show tracks in folders in mixer
40200	Time selection: Insert empty space at time selection (moving later items)
40201	Time selection: Remove contents of time selection (moving later items)
40202	Item: Open items in secondary external editor
40203	Item: Open item copies in secondary external editor
40204	Item properties: Pitch item up one semitone
40205	Item properties: Pitch item down one semitone
40206	Item properties: Pitch item up one cent
40207	Item properties: Pitch item down one cent
40208	Insert timecode generator
40209	Item: Apply track/take FX to items
40210	Track: Copy tracks
40211	MIDI: Insert recent retroactively recorded MIDI for armed and selected tracks
40212	MIDI: Insert all available retroactively recorded MIDI for armed and selected tracks
40213	MIDI: Insert all available retroactively recorded MIDI for armed tracks
40214	Insert new MIDI item...
40218	Transient detection threshold: Increase
40219	Transient detection threshold: Decrease
40221	Mixer: Toggle scroll view when tracks activated
40222	Loop points: Set start point
40223	Loop points: Set end point
40224	Take: Explode takes of items across tracks
40225	Item edit: Grow left edge of items
40226	Item edit: Shrink left edge of items
40227	Item edit: Shrink right edge of items
40228	Item edit: Grow right edge of items
40229	Item: Delete takes that are not up-ranked (no confirm)
40230	Move edit cursor to start of current/previous beat
40231	Move edit cursor to start of next beat
40239	Options: Toggle always on top
40240	View: Show performance meter window
40245	Peaks: Build any missing peaks for selected items
40249	Options: Select takes for all selected items when clicking take
40250	Track: Toggle show/hide in mixer
40251	View: Show routing matrix window
40252	Record: Set record mode to normal
40253	Record: Set record mode to selected item auto-punch
40254	Item properties: Normalize items (to loudest item) to +0dB peak
40256	Tempo envelope: Insert tempo/time signature change marker at edit cursor...
40257	Item: Glue items, ignoring time selection, including leading fade-in and trailing fade-out
40258	View: Toggle displaying labels above/within media items
40259	View: Toggle transport visible (Play/Record/Stop...)
40260	Transport: Toggle transport docked to main window
40262	View: Toggle auto-view-scroll while recording
40263	Options: When importing, copy imported media to project media directory
40266	Automation: Set all tracks automation mode to latch
40267	Mixer: Group sends with (before/after) FX inserts
40268	View: Show navigator window
40270	Item: Reverse items to new take
40271	View: Show FX browser window
40276	Options: Move edit cursor to start of time selection, when time selection changes
40277	Options: Show lock settings
40279	View: Show docker
40280	Track: Mute/unmute tracks
40281	Track: Solo/unsolo tracks
40282	Track: Invert track polarity/phase
40283	Track: Nudge track pan left
40284	Track: Nudge track pan right
40285	Track: Go to next track
40286	Track: Go to previous track
40287	Track: Go to next track (leaving other tracks selected)
40288	Track: Go to previous track (leaving other tracks selected)
40289	Item: Unselect (clear selection of) all items
40290	Time selection: Set time selection to items
40291	Track: View FX chain for current/last touched track
40292	Track: View envelopes for current/last touched track
40293	Track: View routing and I/O for current/last touched track
40294	Track: Toggle record arming for current/last touched track
40295	View: Zoom out project
40296	Track: Select all tracks
40297	Track: Unselect (clear selection of) all tracks
40298	Track: Toggle FX bypass for current/last touched track
40299	Item: Move to media source preferred position (BWF start offset)
40300	Options: Move edit cursor to end of recording, when recording ends
40301	View: Scale finder window
40302	Options: Show FX inserts in TCP (when size permits)
40303	Toolbars: Switch to MIDI piano roll toolbar
40304	Markers: Change color for marker near cursor...
40305	Markers: Change color for region near cursor...
40306	Markers: Insert region from time selection and edit...
40307	Item: Cut selected area of items
40308	Help: Mouse modifier keys and action shortcuts
40309	Set ripple editing off
40310	Set ripple editing per-track
40311	Set ripple editing all tracks
40312	Item: Remove selected area of items
40313	View: Attach/unattach docker to/from main window
40315	Item: Auto trim/split items (remove silence)...
40316	Item: Quantize item positions to grid...
40317	Transport: Play (skip time selection)
40318	Item navigation: Move cursor left to edge of item
40319	Item navigation: Move cursor right to edge of item
40320	Time selection: Nudge left edge left
40321	Time selection: Nudge left edge right
40322	Time selection: Nudge right edge left
40323	Time selection: Nudge right edge right
40324	Envelope: Copy points within time selection
40325	Envelope: Cut points within time selection
40326	View: Show region/marker manager window
40327	View: Show track group manager window
40328	Transport: Play/stop (move edit cursor on stop)
40330	Envelope: Select points in time selection
40331	Envelope: Unselect (clear selection of) all points
40332	Envelope: Select all points
40333	Envelope: Delete all selected points
40334	Envelope: Invert selected points
40335	Envelope: Copy selected points
40336	Envelope: Cut selected points
40337	Track: Cut tracks
40338	Create measure from time selection (detect tempo, detect number of measures)
40339	Track: Unmute all tracks
40340	Track: Unsolo all tracks
40341	Track: Mute all tracks
40342	Track: Bypass FX on all tracks
40343	Track: Unbypass FX on all tracks
40344	Track: Toggle FX bypass on all tracks
40345	Send all-notes-off and all-sounds-off to all MIDI outputs/plug-ins
40346	Toggle fullscreen
40348	Markers: Insert region from selected items
40357	Track: Set to custom color...
40358	Track: Set to random colors
40359	Track: Set to default color
40360	Track: Set to one random color
40361	Item: Apply track/take FX to items (mono output)
40362	Item: Glue items, ignoring time selection
40363	Options: Show metronome/pre-roll settings
40364	Options: Toggle metronome
40365	View: Time unit for ruler: Minutes:Seconds
40366	View: Time unit for ruler: Measures.Beats / minutes:Seconds
40367	View: Time unit for ruler: Measures.Beats
40368	View: Time unit for ruler: Seconds
40369	View: Time unit for ruler: Samples
40370	View: Time unit for ruler: Hours:Minutes:Seconds:Frames
40371	Mixer: Toggle show multiple rows when space
40372	Mixer: Toggle show multiple rows even when space to fit tracks in less rows
40375	Item navigation: Move cursor to next transient in items
40376	Item navigation: Move cursor to previous transient in items
40377	View: Show virtual MIDI keyboard
40378	View: Show big clock plus window
40379	Transport: Time unit to ruler
40380	Item properties: Set item timebase to project/track default
40381	Options: Switch to next color theme
40382	Options: Switch to previous color theme
40383	Options: Switch to a random color theme
40389	Mixer: Toggle show master track on right side
40390	Options: Toggle smooth seek (see preferences/Audio/Seeking)
40392	Track: Save tracks as track template...
40393	Markers: Insert region from selected items and edit...
40394	File: Save project as template...
40396	Time selection: Move contents of time selection to edit cursor (moving later items)
40397	Time selection: Copy contents of time selection to edit cursor (moving later items)
40400	Automation: Set track automation mode to trim/read
40401	Automation: Set track automation mode to read
40402	Automation: Set track automation mode to touch
40403	Automation: Set track automation mode to write
40404	Automation: Set track automation mode to latch
40405	Track: Render tracks to stereo post-fader stem tracks (and mute originals)
40406	Track: Toggle track volume envelope visible
40407	Track: Toggle track pan envelope visible
40408	Track: Toggle track pre-FX volume envelope visible
40409	Track: Toggle track pre-FX pan envelope visible
40410	Transport: Time unit: Minutes:Seconds
40411	Transport: Time unit: Measures.Beats
40412	Transport: Time unit: Seconds
40413	Transport: Time unit: Samples
40414	Transport: Time unit: Hours:Minutes:Seconds:Frames
40415	Envelope: Reset selected points to zero/center
40416	Item navigation: Select and move to previous item
40417	Item navigation: Select and move to next item
40418	Item navigation: Select and move to item in previous track
40419	Item navigation: Select and move to item in next track
40420	Markers: Remove all markers from time selection
40421	Item: Select all items in track
40422	View: Show screensets/layouts window
40424	Envelope: Set shape of selected points to slow start/end
40425	Envelope: Set default point shape to slow start/end
40428	Envelope: Set shape of selected points to fast start
40429	Envelope: Set shape of selected points to fast end
40430	Envelope: Set default point shape to fast start
40431	Envelope: Set default point shape to fast end
40433	Item properties: Set item timebase to time
40434	View: Move edit cursor to play cursor
40435	Options: Show all takes (when room)
40436	Item: Apply track/take FX to items (MIDI output)
40437	Item properties: Toggle item play all takes
40438	Take: Implode items across tracks into takes
40439	Item: Set selected media online
40440	Item: Set selected media temporarily offline
40441	Peaks: Rebuild peaks for selected items
40442	Help: Check for new versions
40444	Screenset: Load track view #01
40445	Screenset: Load track view #02
40446	Screenset: Load track view #03
40447	Screenset: Load track view #04
40448	Screenset: Load track view #05
40449	Screenset: Load track view #06
40450	Screenset: Load track view #07
40451	Screenset: Load track view #08
40452	Screenset: Load track view #09
40453	Screenset: Load track view #10
40454	Screenset: Load window set #01
40455	Screenset: Load window set #02
40456	Screenset: Load window set #03
40457	Screenset: Load window set #04
40458	Screenset: Load window set #05
40459	Screenset: Load window set #06
40460	Screenset: Load window set #07
40461	Screenset: Load window set #08
40462	Screenset: Load window set #09
40463	Screenset: Load window set #10
40464	Screenset: Save track view #01
40465	Screenset: Save track view #02
40466	Screenset: Save track view #03
40467	Screenset: Save track view #04
40468	Screenset: Save track view #05
40469	Screenset: Save track view #06
40470	Screenset: Save track view #07
40471	Screenset: Save track view #08
40472	Screenset: Save track view #09
40473	Screenset: Save track view #10
40474	Screenset: Save window set #01
40475	Screenset: Save window set #02
40476	Screenset: Save window set #03
40477	Screenset: Save window set #04
40478	Screenset: Save window set #05
40479	Screenset: Save window set #06
40480	Screenset: Save window set #07
40481	Screenset: Save window set #08
40482	Screenset: Save window set #09
40483	Screenset: Save window set #10
40484	Item properties: Set item timebase to beats (position, length, rate)
40485	Item properties: Set item timebase to beats (position only)
40486	Track properties: Set track timebase to project default
40487	Track properties: Set track timebase to time
40488	Track properties: Set track timebase to beats (position, length, rate)
40489	Track properties: Set track timebase to beats (position only)
40490	Track: Arm all tracks for recording
40491	Track: Unarm all tracks for recording
40492	Track: Set track record monitor to off
40493	Track: Set track record monitor to on
40494	Track: Set track record monitor to auto/tape
40495	Track: Cycle track record monitor
40496	Track: Set track record mode to input
40497	Track: Set track record mode to output (stereo)
40498	Track: Set track record mode to none (monitoring only)
40499	Track: Set track record mode to output (stereo latency compensated)
40500	Track: Set track record mode to MIDI output
40501	Track: Set track record mode to output (mono)
40502	Track: Set track record mode to output (mono latency compensated)
40503	Track: Set track record mode to MIDI overdub
40504	Track: Set track record mode to MIDI replace
40505	Track: Select last touched track
40507	Options: Offset overlapping media items vertically
40508	Item: Trim items to selected area
40509	Item: Fade items in to cursor
40510	Item: Fade items out from cursor
40511	Item: Trim items left of cursor
40512	Item: Trim items right of cursor
40513	View: Move edit cursor to mouse cursor
40514	View: Move edit cursor to mouse cursor (no snapping)
40515	Item properties: Pitch item up one octave
40516	Item properties: Pitch item down one octave
40517	Item properties: Increase item rate by ~6% (one semitone)
40518	Item properties: Decrease item rate by ~6% (one semitone)
40519	Item properties: Increase item rate by ~0.6% (10 cents)
40520	Item properties: Decrease item rate by ~0.6% (10 cents)
40521	Transport: Set playrate to 1.0
40522	Transport: Increase playrate by ~6% (one semitone)
40523	Transport: Decrease playrate by ~6% (one semitone)
40524	Transport: Increase playrate by ~0.6% (10 cents)
40525	Transport: Decrease playrate by ~0.6% (10 cents)
40526	Transport: Apply playrate to current BPM (no reset playrate)
40527	View: Clear all peak indicators
40528	Item: Select item under mouse cursor
40529	Item: Select item under mouse cursor (leaving other items selected)
40530	Item: Toggle selection of item under mouse cursor
40531	Transport: Show playrate control
40532	Transport: Show play state as text
40533	Transport: Center transport controls
40534	Transport: Time unit: Measures.Beats / minutes:Seconds
40535	Track: Set all FX offline for selected tracks
40536	Track: Set all FX online for selected tracks
40537	Track: Render tracks to mono post-fader stem tracks (and mute originals)
40541	Item: Set snap offset to cursor
40542	Item: Set snap offset to nearest grid line
40543	Take: Implode items on same track into takes
40547	Item properties: Loop section of audio item source
40548	Item: Heal splits in items
40549	Mixer: Toggle show FX inserts (when size permits)
40557	Mixer: Toggle show sends (when size permits)
40566	Item properties: Toggle take preserve pitch
40567	Locking: Clear all lock modes
40568	Locking: Set all lock modes
40569	Locking: Enable locking
40570	Locking: Disable locking
40571	Locking: Set time selection locking mode
40572	Locking: Clear time selection locking mode
40573	Locking: Toggle time selection locking mode
40574	Locking: Set full item locking mode
40575	Locking: Clear full item locking mode
40576	Locking: Toggle full item locking mode
40577	Locking: Set left/right item locking mode
40578	Locking: Clear left/right item locking mode
40579	Locking: Toggle left/right item locking mode
40580	Locking: Set up/down item locking mode
40581	Locking: Clear up/down item locking mode
40582	Locking: Toggle up/down item locking mode
40583	Locking: Set track envelope locking mode
40584	Locking: Clear track envelope locking mode
40585	Locking: Toggle track envelope locking mode
40586	Locking: Set region locking mode
40587	Locking: Clear region locking mode
40588	Locking: Toggle region locking mode
40589	Locking: Set marker locking mode
40590	Locking: Clear marker locking mode
